Município;Total;UF;Data
VARGEM ALTA;10;ES;14/03/2021
VENDA NOVA DO IMIGRANTE;3;ES;14/03/2021
VIANA;38;ES;14/03/2021
VILA PAVAO;5;ES;14/03/2021
VILA VALERIO;2;ES;14/03/2021
VILA VELHA;522;ES;14/03/2021
VITORIA;457;ES;14/03/2021
ABADIA DE GOIAS;5;GO;14/03/2021
ABADIANIA;2;GO;14/03/2021
ACREUNA;6;GO;14/03/2021
AGUA FRIA DE GOIAS;1;GO;14/03/2021
AGUA LIMPA;1;GO;14/03/2021
AGUAS LINDAS DE GOIAS;89;GO;14/03/2021
ALEXANIA;13;GO;14/03/2021
ALTO HORIZONTE;17;GO;14/03/2021
ALTO PARAISO DE GOIAS;3;GO;14/03/2021
ALVORADA DO NORTE;1;GO;14/03/2021
AMERICANO DO BRASIL;1;GO;14/03/2021
AMORINOPOLIS;2;GO;14/03/2021
ANAPOLIS;300;GO;14/03/2021
ANHANGUERA;2;GO;14/03/2021
ANICUNS;2;GO;14/03/2021
APARECIDA DE GOIANIA;339;GO;14/03/2021
APARECIDA DO RIO DOCE;2;GO;14/03/2021
APORE;7;GO;14/03/2021
ARACU;1;GO;14/03/2021
ARAGARCAS;12;GO;14/03/2021
ARAGOIANIA;1;GO;14/03/2021
ARAGUAPAZ;1;GO;14/03/2021
AURILANDIA;1;GO;14/03/2021
BARRO ALTO;7;GO;14/03/2021
BELA VISTA DE GOIAS;15;GO;14/03/2021
BOM JARDIM DE GOIAS;1;GO;14/03/2021
BOM JESUS DE GOIAS;51;GO;14/03/2021
BRAZABRANTES;1;GO;14/03/2021
BURITI ALEGRE;1;GO;14/03/2021
BURITI DE GOIAS;5;GO;14/03/2021
BURITINOPOLIS;1;GO;14/03/2021
CABECEIRAS;2;GO;14/03/2021
CACHOEIRA ALTA;19;GO;14/03/2021
CACHOEIRA DOURADA;19;GO;14/03/2021
CACU;8;GO;14/03/2021
CAIAPONIA;2;GO;14/03/2021
CALDAS NOVAS;48;GO;14/03/2021
CAMPESTRE DE GOIAS;1;GO;14/03/2021
CAMPINORTE;22;GO;14/03/2021
CAMPO ALEGRE DE GOIAS;1;GO;14/03/2021
CAMPOS BELOS;4;GO;14/03/2021
CAMPOS VERDES;4;GO;14/03/2021
CARMO DO RIO VERDE;6;GO;14/03/2021
CATALAO;118;GO;14/03/2021
CERES;4;GO;14/03/2021
CEZARINA;1;GO;14/03/2021
CHAPADAO DO CEU;47;GO;14/03/2021
CIDADE OCIDENTAL;77;GO;14/03/2021
COCALZINHO DE GOIAS;2;GO;14/03/2021
COLINAS DO SUL;2;GO;14/03/2021
CORREGO DO OURO;1;GO;14/03/2021
CORUMBA DE GOIAS;2;GO;14/03/2021
CORUMBAIBA;4;GO;14/03/2021
CRISTALINA;18;GO;14/03/2021
CRISTIANOPOLIS;1;GO;14/03/2021
CRIXAS;57;GO;14/03/2021
CROMINIA;2;GO;14/03/2021
CUMARI;3;GO;14/03/2021
DAMIANOPOLIS;2;GO;14/03/2021
DAVINOPOLIS;1;GO;14/03/2021
DIORAMA;3;GO;14/03/2021
DIVINOPOLIS DE GOIAS;1;GO;14/03/2021
DOVERLANDIA;5;GO;14/03/2021
EDEIA;10;GO;14/03/2021
ESTRELA DO NORTE;3;GO;14/03/2021
FAINA;1;GO;14/03/2021
FAZENDA NOVA;2;GO;14/03/2021
FIRMINOPOLIS;5;GO;14/03/2021
FORMOSA;75;GO;14/03/2021
FORMOSO;1;GO;14/03/2021
GOIANAPOLIS;3;GO;14/03/2021
GOIANDIRA;5;GO;14/03/2021
GOIANESIA;42;GO;14/03/2021
GOIANIA;1400;GO;14/03/2021
GOIANIRA;27;GO;14/03/2021
GOIAS;13;GO;14/03/2021
GOIATUBA;33;GO;14/03/2021
GOUVELANDIA;13;GO;14/03/2021
GUAPO;6;GO;14/03/2021
GUARINOS;1;GO;14/03/2021
HEITORAI;2;GO;14/03/2021
HIDROLANDIA;10;GO;14/03/2021
HIDROLINA;1;GO;14/03/2021
IACIARA;2;GO;14/03/2021
INACIOLANDIA;3;GO;14/03/2021
INDIARA;7;GO;14/03/2021
INHUMAS;24;GO;14/03/2021
IPAMERI;20;GO;14/03/2021
IPORA;22;GO;14/03/2021
ITABERAI;22;GO;14/03/2021
ITAGUARI;1;GO;14/03/2021
ITAPACI;24;GO;14/03/2021
ITAPIRAPUA;1;GO;14/03/2021
ITAPURANGA;11;GO;14/03/2021
ITAUCU;2;GO;14/03/2021
ITUMBIARA;101;GO;14/03/2021
JANDAIA;3;GO;14/03/2021
JARAGUA;5;GO;14/03/2021
JATAI;69;GO;14/03/2021
JAUPACI;1;GO;14/03/2021
JOVIANIA;1;GO;14/03/2021
JUSSARA;13;GO;14/03/2021
LAGOA SANTA;3;GO;14/03/2021
LEOPOLDO DE BULHOES;2;GO;14/03/2021
LUZIANIA;121;GO;14/03/2021
MAIRIPOTABA;1;GO;14/03/2021
MAMBAI;4;GO;14/03/2021
MARA ROSA;6;GO;14/03/2021
MARZAGAO;1;GO;14/03/2021
MAURILANDIA;31;GO;14/03/2021
MINACU;14;GO;14/03/2021
MINEIROS;68;GO;14/03/2021
MOIPORA;1;GO;14/03/2021
MONTE ALEGRE DE GOIAS;4;GO;14/03/2021
MONTES CLAROS DE GOIAS;8;GO;14/03/2021
MONTIVIDIU;11;GO;14/03/2021
MONTIVIDIU DO NORTE;3;GO;14/03/2021
MORRINHOS;39;GO;14/03/2021
MOSSAMEDES;1;GO;14/03/2021
MOZARLANDIA;7;GO;14/03/2021
MUNDO NOVO;3;GO;14/03/2021
NAZARIO;5;GO;14/03/2021
NEROPOLIS;32;GO;14/03/2021
NIQUELANDIA;10;GO;14/03/2021
NOVA CRIXAS;2;GO;14/03/2021
NOVA IGUACU DE GOIAS;1;GO;14/03/2021
NOVA VENEZA;5;GO;14/03/2021
NOVO BRASIL;1;GO;14/03/2021
NOVO GAMA;48;GO;14/03/2021
NOVO PLANALTO;1;GO;14/03/2021
OUVIDOR;10;GO;14/03/2021
PADRE BERNARDO;10;GO;14/03/2021
PALMEIRAS DE GOIAS;11;GO;14/03/2021
PARANAIGUARA;6;GO;14/03/2021
PARAUNA;1;GO;14/03/2021
PEROLANDIA;2;GO;14/03/2021
PETROLINA DE GOIAS;3;GO;14/03/2021
PILAR DE GOIAS;4;GO;14/03/2021
PIRACANJUBA;12;GO;14/03/2021
PIRANHAS;3;GO;14/03/2021
PIRENOPOLIS;4;GO;14/03/2021
PIRES DO RIO;24;GO;14/03/2021
PLANALTINA;63;GO;14/03/2021
PONTALINA;1;GO;14/03/2021
PORANGATU;19;GO;14/03/2021
PORTEIRAO;6;GO;14/03/2021
PORTELANDIA;2;GO;14/03/2021
POSSE;6;GO;14/03/2021
PROFESSOR JAMIL;3;GO;14/03/2021
QUIRINOPOLIS;99;GO;14/03/2021
RIALMA;3;GO;14/03/2021
RIO QUENTE;3;GO;14/03/2021
RIO VERDE;163;GO;14/03/2021
RUBIATABA;10;GO;14/03/2021
SANCLERLANDIA;4;GO;14/03/2021
SANTA BARBARA DE GOIAS;2;GO;14/03/2021
SANTA FE DE GOIAS;3;GO;14/03/2021
SANTA HELENA DE GOIAS;42;GO;14/03/2021
SANTA RITA DO ARAGUAIA;3;GO;14/03/2021
SANTA ROSA DE GOIAS;5;GO;14/03/2021
SANTA TEREZA DE GOIAS;4;GO;14/03/2021
SANTO ANTONIO DA BARRA;7;GO;14/03/2021
SANTO ANTONIO DE GOIAS;2;GO;14/03/2021
SANTO ANTONIO DO DESCOBERTO;23;GO;14/03/2021
SAO DOMINGOS;8;GO;14/03/2021
SAO FRANCISCO DE GOIAS;1;GO;14/03/2021
SAO LUIS DE MONTES BELOS;19;GO;14/03/2021
SAO MIGUEL DO ARAGUAIA;5;GO;14/03/2021
SAO PATRICIO;3;GO;14/03/2021
SAO SIMAO;18;GO;14/03/2021
SENADOR CANEDO;88;GO;14/03/2021
SERRANOPOLIS;6;GO;14/03/2021
SILVANIA;4;GO;14/03/2021
SIMOLANDIA;1;GO;14/03/2021
SITIO D'ABADIA;1;GO;14/03/2021
TERESINA DE GOIAS;2;GO;14/03/2021
TRES RANCHOS;1;GO;14/03/2021
TRINDADE;86;GO;14/03/2021
TURVELANDIA;13;GO;14/03/2021
UIRAPURU;7;GO;14/03/2021
URUACU;26;GO;14/03/2021
URUANA;8;GO;14/03/2021
URUTAI;4;GO;14/03/2021
VALPARAISO DE GOIAS;171;GO;14/03/2021
VIANOPOLIS;9;GO;14/03/2021
VICENTINOPOLIS;11;GO;14/03/2021
ACAILANDIA;50;MA;14/03/2021
AGUA DOCE DO MARANHAO;1;MA;14/03/2021
ALCANTARA;16;MA;14/03/2021
ALDEIAS ALTAS;2;MA;14/03/2021
ALTO ALEGRE DO MARANHAO;1;MA;14/03/2021
ALTO PARNAIBA;1;MA;14/03/2021
AMARANTE DO MARANHAO;1;MA;14/03/2021
ANAJATUBA;8;MA;14/03/2021
ANAPURUS;1;MA;14/03/2021
ARAIOSES;1;MA;14/03/2021
ARAME;1;MA;14/03/2021
ARARI;12;MA;14/03/2021
AXIXA;1;MA;14/03/2021
BACABAL;25;MA;14/03/2021
BACABEIRA;5;MA;14/03/2021
BACURI;1;MA;14/03/2021
BALSAS;38;MA;14/03/2021
BARAO DE GRAJAU;9;MA;14/03/2021
BARRA DO CORDA;7;MA;14/03/2021
BARREIRINHAS;15;MA;14/03/2021
BELA VISTA DO MARANHAO;1;MA;14/03/2021
BEQUIMAO;2;MA;14/03/2021
BOM JESUS DAS SELVAS;3;MA;14/03/2021
BOM LUGAR;2;MA;14/03/2021
BREJO;2;MA;14/03/2021
BURITI BRAVO;2;MA;14/03/2021
BURITICUPU;3;MA;14/03/2021
CACHOEIRA GRANDE;2;MA;14/03/2021
CAMPESTRE DO MARANHAO;8;MA;14/03/2021
CANTANHEDE;4;MA;14/03/2021
CAPINZAL DO NORTE;3;MA;14/03/2021
CAROLINA;5;MA;14/03/2021
CARUTAPERA;4;MA;14/03/2021
CAXIAS;32;MA;14/03/2021
CEDRAL;1;MA;14/03/2021
CHAPADINHA;6;MA;14/03/2021
CIDELANDIA;4;MA;14/03/2021
CODO;18;MA;14/03/2021
COELHO NETO;8;MA;14/03/2021
COLINAS;5;MA;14/03/2021
CONCEICAO DO LAGO-ACU;2;MA;14/03/2021
COROATA;5;MA;14/03/2021
CURURUPU;6;MA;14/03/2021
DUQUE BACELAR;2;MA;14/03/2021
ESTREITO;6;MA;14/03/2021
FERNANDO FALCAO;1;MA;14/03/2021
FORTALEZA DOS NOGUEIRAS;2;MA;14/03/2021
FORTUNA;3;MA;14/03/2021
GODOFREDO VIANA;5;MA;14/03/2021
GOVERNADOR EDISON LOBAO;6;MA;14/03/2021
GOVERNADOR EUGENIO BARROS;1;MA;14/03/2021
GOVERNADOR NUNES FREIRE;1;MA;14/03/2021
GRAJAU;5;MA;14/03/2021
GUIMARAES;2;MA;14/03/2021
HUMBERTO DE CAMPOS;1;MA;14/03/2021
IGARAPE GRANDE;1;MA;14/03/2021
IMPERATRIZ;106;MA;14/03/2021
ITAPECURU MIRIM;9;MA;14/03/2021
ITINGA DO MARANHAO;1;MA;14/03/2021
JENIPAPO DOS VIEIRAS;2;MA;14/03/2021
JOAO LISBOA;4;MA;14/03/2021
LAGO DA PEDRA;2;MA;14/03/2021
LAGO DOS RODRIGUES;1;MA;14/03/2021
LAGO VERDE;1;MA;14/03/2021
LIMA CAMPOS;10;MA;14/03/2021
LORETO;3;MA;14/03/2021
LUIS DOMINGUES;1;MA;14/03/2021
MAGALHAES DE ALMEIDA;4;MA;14/03/2021
MATINHA;1;MA;14/03/2021
MATOES;1;MA;14/03/2021
MIRANDA DO NORTE;1;MA;14/03/2021
MONCAO;1;MA;14/03/2021
MONTES ALTOS;1;MA;14/03/2021
MORROS;8;MA;14/03/2021
NOVA COLINAS;1;MA;14/03/2021
NOVA IORQUE;1;MA;14/03/2021
NOVA OLINDA DO MARANHAO;1;MA;14/03/2021
OLHO D'AGUA DAS CUNHAS;5;MA;14/03/2021
OLINDA NOVA DO MARANHAO;1;MA;14/03/2021
PACO DO LUMIAR;64;MA;14/03/2021
PARNARAMA;1;MA;14/03/2021
PASSAGEM FRANCA;1;MA;14/03/2021
PASTOS BONS;1;MA;14/03/2021
PAULINO NEVES;2;MA;14/03/2021
PEDREIRAS;4;MA;14/03/2021
PENALVA;1;MA;14/03/2021
PERI MIRIM;1;MA;14/03/2021
PERITORO;13;MA;14/03/2021
PINDARE MIRIM;1;MA;14/03/2021
PINHEIRO;18;MA;14/03/2021
PIO XII;3;MA;14/03/2021
PIRAPEMAS;3;MA;14/03/2021
POCAO DE PEDRAS;1;MA;14/03/2021
PORTO FRANCO;5;MA;14/03/2021
PORTO RICO DO MARANHAO;1;MA;14/03/2021
PRESIDENTE DUTRA;6;MA;14/03/2021
PRESIDENTE SARNEY;1;MA;14/03/2021
PRESIDENTE VARGAS;1;MA;14/03/2021
RAPOSA;9;MA;14/03/2021
RIACHAO;3;MA;14/03/2021
ROSARIO;5;MA;14/03/2021
SAMBAIBA;1;MA;14/03/2021
SANTA HELENA;1;MA;14/03/2021
SANTA INES;11;MA;14/03/2021
SANTA LUZIA;3;MA;14/03/2021
SANTA RITA;14;MA;14/03/2021
SANTO ANTONIO DOS LOPES;4;MA;14/03/2021
SAO BENEDITO DO RIO PRETO;2;MA;14/03/2021
SAO BENTO;1;MA;14/03/2021
SAO DOMINGOS DO MARANHAO;3;MA;14/03/2021
SAO FRANCISCO DO MARANHAO;3;MA;14/03/2021
SAO JOAO BATISTA;3;MA;14/03/2021
SAO JOSE DE RIBAMAR;118;MA;14/03/2021
SAO LUIS;838;MA;14/03/2021
SAO MATEUS DO MARANHAO;6;MA;14/03/2021
SAO PEDRO DA AGUA BRANCA;1;MA;14/03/2021
SAO RAIMUNDO DAS MANGABEIRAS;4;MA;14/03/2021
SAO VICENTE FERRER;3;MA;14/03/2021
SATUBINHA;3;MA;14/03/2021
SENADOR ALEXANDRE COSTA;1;MA;14/03/2021
SENADOR LA ROCQUE;2;MA;14/03/2021
SERRANO DO MARANHAO;1;MA;14/03/2021
TIMBIRAS;3;MA;14/03/2021
TIMON;86;MA;14/03/2021
TRIZIDELA DO VALE;2;MA;14/03/2021
TUNTUM;7;MA;14/03/2021
TURILANDIA;1;MA;14/03/2021
TUTOIA;1;MA;14/03/2021
URBANO SANTOS;1;MA;14/03/2021
VARGEM GRANDE;1;MA;14/03/2021
VIANA;1;MA;14/03/2021
VITORIA DO MEARIM;5;MA;14/03/2021
VITORINO FREIRE;4;MA;14/03/2021
ZE DOCA;6;MA;14/03/2021
ABAETE;12;MG;14/03/2021
ABRE CAMPO;4;MG;14/03/2021
ACAIACA;13;MG;14/03/2021
ACUCENA;1;MG;14/03/2021
AGUA BOA;2;MG;14/03/2021
AGUANIL;1;MG;14/03/2021
AGUAS FORMOSAS;5;MG;14/03/2021
AGUAS VERMELHAS;16;MG;14/03/2021
AIMORES;13;MG;14/03/2021
AIURUOCA;2;MG;14/03/2021
ALEM PARAIBA;16;MG;14/03/2021
ALFENAS;23;MG;14/03/2021
ALFREDO VASCONCELOS;1;MG;14/03/2021
ALMENARA;11;MG;14/03/2021
ALPINOPOLIS;5;MG;14/03/2021
ALTO CAPARAO;1;MG;14/03/2021
ALTO RIO DOCE;3;MG;14/03/2021
ALVARENGA;1;MG;14/03/2021
ALVINOPOLIS;3;MG;14/03/2021
ALVORADA DE MINAS;1;MG;14/03/2021
ANDRADAS;17;MG;14/03/2021
ANDRELANDIA;5;MG;14/03/2021
ANTONIO CARLOS;3;MG;14/03/2021
ANTONIO DIAS;4;MG;14/03/2021
ANTONIO PRADO DE MINAS;1;MG;14/03/2021
ARACUAI;5;MG;14/03/2021
ARAGUARI;102;MG;14/03/2021
ARANTINA;2;MG;14/03/2021
ARAPORA;8;MG;14/03/2021
ARAPUA;1;MG;14/03/2021
ARAXA;103;MG;14/03/2021
ARCEBURGO;1;MG;14/03/2021
ARCOS;29;MG;14/03/2021
AREADO;4;MG;14/03/2021
ARINOS;1;MG;14/03/2021
ASTOLFO DUTRA;2;MG;14/03/2021
ATALEIA;1;MG;14/03/2021
AUGUSTO DE LIMA;1;MG;14/03/2021
BAEPENDI;4;MG;14/03/2021
BALDIM;11;MG;14/03/2021
BAMBUI;15;MG;14/03/2021
BANDEIRA DO SUL;5;MG;14/03/2021
BARAO DE COCAIS;37;MG;14/03/2021
BARAO DO MONTE ALTO;1;MG;14/03/2021
BARBACENA;108;MG;14/03/2021
BARROSO;16;MG;14/03/2021
BELA VISTA DE MINAS;8;MG;14/03/2021
BELMIRO BRAGA;1;MG;14/03/2021
BELO HORIZONTE;3189;MG;14/03/2021
BELO ORIENTE;38;MG;14/03/2021
BELO VALE;2;MG;14/03/2021
BETIM;525;MG;14/03/2021
BICAS;5;MG;14/03/2021
BOA ESPERANCA;2;MG;14/03/2021
BOCAIUVA;20;MG;14/03/2021
BOM DESPACHO;18;MG;14/03/2021
BOM JARDIM DE MINAS;1;MG;14/03/2021
BOM JESUS DO GALHO;4;MG;14/03/2021
BOM REPOUSO;4;MG;14/03/2021
BOM SUCESSO;5;MG;14/03/2021
BONFIM;1;MG;14/03/2021
BONFINOPOLIS DE MINAS;2;MG;14/03/2021
BORDA DA MATA;4;MG;14/03/2021
BOTELHOS;4;MG;14/03/2021
BRASILANDIA DE MINAS;14;MG;14/03/2021
BRASILIA DE MINAS;12;MG;14/03/2021
BRASOPOLIS;12;MG;14/03/2021
BRAUNAS;4;MG;14/03/2021
BRUMADINHO;13;MG;14/03/2021
BUENO BRANDAO;1;MG;14/03/2021
BUENOPOLIS;3;MG;14/03/2021
BUGRE;2;MG;14/03/2021
BURITIS;5;MG;14/03/2021
BURITIZEIRO;3;MG;14/03/2021
CABECEIRA GRANDE;5;MG;14/03/2021
CABO VERDE;6;MG;14/03/2021
CACHOEIRA DA PRATA;1;MG;14/03/2021
CACHOEIRA DE MINAS;7;MG;14/03/2021
CACHOEIRA DOURADA;3;MG;14/03/2021
CAETANOPOLIS;15;MG;14/03/2021
CAETE;47;MG;14/03/2021
CAJURI;6;MG;14/03/2021
CALDAS;7;MG;14/03/2021
CAMACHO;3;MG;14/03/2021
CAMANDUCAIA;4;MG;14/03/2021
CAMBUI;17;MG;14/03/2021
CAMBUQUIRA;8;MG;14/03/2021
CAMPANARIO;1;MG;14/03/2021
CAMPANHA;1;MG;14/03/2021
CAMPESTRE;3;MG;14/03/2021
CAMPINA VERDE;2;MG;14/03/2021
CAMPO BELO;9;MG;14/03/2021
CAMPO DO MEIO;1;MG;14/03/2021
CAMPO FLORIDO;15;MG;14/03/2021
CAMPOS GERAIS;4;MG;14/03/2021
CANAA;1;MG;14/03/2021
CANAPOLIS;1;MG;14/03/2021
CANDEIAS;6;MG;14/03/2021
CANTAGALO;1;MG;14/03/2021
CAPARAO;1;MG;14/03/2021
CAPELINHA;9;MG;14/03/2021
CAPETINGA;1;MG;14/03/2021
CAPIM BRANCO;8;MG;14/03/2021
CAPINOPOLIS;3;MG;14/03/2021
CAPITAO ENEAS;2;MG;14/03/2021
CARAI;2;MG;14/03/2021
CARANAIBA;1;MG;14/03/2021
CARANDAI;6;MG;14/03/2021
CARANGOLA;9;MG;14/03/2021
CARATINGA;25;MG;14/03/2021
CARBONITA;3;MG;14/03/2021
CAREACU;2;MG;14/03/2021
CARLOS CHAGAS;1;MG;14/03/2021
CARMESIA;1;MG;14/03/2021
CARMO DA CACHOEIRA;8;MG;14/03/2021
CARMO DA MATA;4;MG;14/03/2021
CARMO DE MINAS;2;MG;14/03/2021
CARMO DO CAJURU;6;MG;14/03/2021
CARMO DO PARANAIBA;15;MG;14/03/2021
CARMO DO RIO CLARO;2;MG;14/03/2021
CARMOPOLIS DE MINAS;4;MG;14/03/2021
CARNEIRINHO;11;MG;14/03/2021
CARVALHOPOLIS;4;MG;14/03/2021
CARVALHOS;1;MG;14/03/2021
CASSIA;6;MG;14/03/2021
CATAGUASES;32;MG;14/03/2021
CATAS ALTAS;6;MG;14/03/2021
CATUJI;2;MG;14/03/2021
CAXAMBU;9;MG;14/03/2021
CENTRALINA;1;MG;14/03/2021
CHACARA;1;MG;14/03/2021
CHAPADA DO NORTE;2;MG;14/03/2021
CLARO DOS POCOES;1;MG;14/03/2021
CLAUDIO;7;MG;14/03/2021
COIMBRA;5;MG;14/03/2021
COMERCINHO;1;MG;14/03/2021
CONCEICAO DA BARRA DE MINAS;1;MG;14/03/2021
CONCEICAO DAS ALAGOAS;66;MG;14/03/2021
CONCEICAO DE IPANEMA;1;MG;14/03/2021
CONCEICAO DO MATO DENTRO;25;MG;14/03/2021
CONCEICAO DO PARA;1;MG;14/03/2021
CONCEICAO DOS OUROS;3;MG;14/03/2021
CONFINS;2;MG;14/03/2021
CONGONHAL;3;MG;14/03/2021
CONGONHAS;53;MG;14/03/2021
CONQUISTA;8;MG;14/03/2021
CONSELHEIRO LAFAIETE;159;MG;14/03/2021
CONSELHEIRO PENA;8;MG;14/03/2021
CONSOLACAO;1;MG;14/03/2021
CONTAGEM;760;MG;14/03/2021
COQUEIRAL;2;MG;14/03/2021
CORACAO DE JESUS;1;MG;14/03/2021
CORDISBURGO;1;MG;14/03/2021
CORINTO;5;MG;14/03/2021
COROMANDEL;8;MG;14/03/2021
CORONEL FABRICIANO;104;MG;14/03/2021
CORONEL MURTA;1;MG;14/03/2021
CORONEL PACHECO;1;MG;14/03/2021
CORONEL XAVIER CHAVES;2;MG;14/03/2021
CORREGO DANTA;1;MG;14/03/2021
CORREGO DO BOM JESUS;1;MG;14/03/2021
COUTO DE MAGALHAES DE MINAS;2;MG;14/03/2021
CRUCILANDIA;1;MG;14/03/2021
CRUZILIA;2;MG;14/03/2021
CURRAL DE DENTRO;5;MG;14/03/2021
CURVELO;32;MG;14/03/2021
DATAS;2;MG;14/03/2021
DELFIM MOREIRA;6;MG;14/03/2021
DELTA;10;MG;14/03/2021
DESTERRO DE ENTRE RIOS;3;MG;14/03/2021
DIAMANTINA;32;MG;14/03/2021
DIONISIO;1;MG;14/03/2021
DIVINESIA;2;MG;14/03/2021
DIVINO;1;MG;14/03/2021
DIVINOPOLIS;168;MG;14/03/2021
DIVISA NOVA;1;MG;14/03/2021
DIVISOPOLIS;1;MG;14/03/2021
DOM BOSCO;1;MG;14/03/2021
DOM JOAQUIM;1;MG;14/03/2021
DOM SILVERIO;1;MG;14/03/2021
DORES DO INDAIA;2;MG;14/03/2021
DURANDE;3;MG;14/03/2021
ELOI MENDES;4;MG;14/03/2021
ENGENHEIRO CALDAS;4;MG;14/03/2021
ENTRE FOLHAS;1;MG;14/03/2021
ENTRE RIOS DE MINAS;4;MG;14/03/2021
ERVALIA;1;MG;14/03/2021
ESMERALDAS;39;MG;14/03/2021
ESPERA FELIZ;19;MG;14/03/2021
ESPINOSA;4;MG;14/03/2021
ESTIVA;1;MG;14/03/2021
ESTRELA DO SUL;6;MG;14/03/2021
EUGENOPOLIS;2;MG;14/03/2021
EXTREMA;63;MG;14/03/2021
FAMA;2;MG;14/03/2021
FELISBURGO;2;MG;14/03/2021
FELIXLANDIA;3;MG;14/03/2021
FERROS;2;MG;14/03/2021
FERVEDOURO;1;MG;14/03/2021
FLORESTAL;4;MG;14/03/2021
FORMIGA;38;MG;14/03/2021
FORMOSO;2;MG;14/03/2021
FORTALEZA DE MINAS;1;MG;14/03/2021
FORTUNA DE MINAS;3;MG;14/03/2021
FRANCISCO BADARO;1;MG;14/03/2021
FRANCISCOPOLIS;2;MG;14/03/2021
FREI INOCENCIO;4;MG;14/03/2021
FRONTEIRA;16;MG;14/03/2021
FRUTAL;22;MG;14/03/2021
FUNILANDIA;1;MG;14/03/2021
GOIABEIRA;1;MG;14/03/2021
GOIANA;3;MG;14/03/2021
GONCALVES;2;MG;14/03/2021
GOUVEA;4;MG;14/03/2021
GOVERNADOR VALADARES;188;MG;14/03/2021
GRAO MOGOL;6;MG;14/03/2021
GUANHAES;16;MG;14/03/2021
GUAPE;1;MG;14/03/2021
GUARACIAMA;1;MG;14/03/2021
GUARANESIA;6;MG;14/03/2021
GUARANI;2;MG;14/03/2021
GUARARA;1;MG;14/03/2021
GUAXUPE;39;MG;14/03/2021
GUIMARANIA;1;MG;14/03/2021
GURINHATA;2;MG;14/03/2021
IBIA;4;MG;14/03/2021
IBIRITE;159;MG;14/03/2021
IGARAPE;33;MG;14/03/2021
IGARATINGA;2;MG;14/03/2021
IGUATAMA;2;MG;14/03/2021
IJACI;2;MG;14/03/2021
ILICINEA;1;MG;14/03/2021
INHAPIM;5;MG;14/03/2021
INIMUTABA;1;MG;14/03/2021
IPABA;9;MG;14/03/2021
IPANEMA;2;MG;14/03/2021
IPATINGA;253;MG;14/03/2021
IPIACU;3;MG;14/03/2021
IPUIUNA;2;MG;14/03/2021
ITABIRA;100;MG;14/03/2021
ITABIRINHA;1;MG;14/03/2021
ITABIRITO;52;MG;14/03/2021
ITACAMBIRA;2;MG;14/03/2021
ITACARAMBI;2;MG;14/03/2021
ITAGUARA;5;MG;14/03/2021
ITAIPE;3;MG;14/03/2021
ITAJUBA;78;MG;14/03/2021
ITAMARANDIBA;2;MG;14/03/2021
ITAMARATI DE MINAS;1;MG;14/03/2021
ITAMBACURI;6;MG;14/03/2021
ITAMOGI;2;MG;14/03/2021
ITAMONTE;5;MG;14/03/2021
ITANHANDU;5;MG;14/03/2021
ITANHOMI;1;MG;14/03/2021
ITAOBIM;4;MG;14/03/2021
ITAPAGIPE;3;MG;14/03/2021
ITAPECERICA;13;MG;14/03/2021
ITAPEVA;4;MG;14/03/2021
ITATIAIUCU;5;MG;14/03/2021
ITAU DE MINAS;13;MG;14/03/2021
ITAUNA;115;MG;14/03/2021
ITAVERAVA;2;MG;14/03/2021
ITINGA;1;MG;14/03/2021
ITUETA;1;MG;14/03/2021
ITUIUTABA;87;MG;14/03/2021
ITUMIRIM;5;MG;14/03/2021
ITURAMA;20;MG;14/03/2021
ITUTINGA;1;MG;14/03/2021
JABOTICATUBAS;9;MG;14/03/2021
JACINTO;1;MG;14/03/2021
JACUI;1;MG;14/03/2021
JACUTINGA;12;MG;14/03/2021
JAGUARACU;2;MG;14/03/2021
JAIBA;3;MG;14/03/2021
JANAUBA;23;MG;14/03/2021
JANUARIA;25;MG;14/03/2021
JECEABA;3;MG;14/03/2021
JENIPAPO DE MINAS;4;MG;14/03/2021
JEQUITAI;1;MG;14/03/2021
JEQUITINHONHA;3;MG;14/03/2021
JOAIMA;13;MG;14/03/2021
JOANESIA;3;MG;14/03/2021
JOAO MONLEVADE;85;MG;14/03/2021
JOAO PINHEIRO;5;MG;14/03/2021
JOAQUIM FELICIO;1;MG;14/03/2021
JOSE GONCALVES DE MINAS;2;MG;14/03/2021
JOSE RAYDAN;1;MG;14/03/2021
JOSENOPOLIS;2;MG;14/03/2021
JUATUBA;26;MG;14/03/2021
JUIZ DE FORA;483;MG;14/03/2021
LADAINHA;1;MG;14/03/2021
LAGAMAR;4;MG;14/03/2021
LAGOA DA PRATA;38;MG;14/03/2021
LAGOA FORMOSA;10;MG;14/03/2021
LAGOA GRANDE;2;MG;14/03/2021
LAGOA SANTA;89;MG;14/03/2021
LAJINHA;9;MG;14/03/2021
LAMBARI;3;MG;14/03/2021
LAVRAS;83;MG;14/03/2021
LEOPOLDINA;18;MG;14/03/2021
LIMA DUARTE;2;MG;14/03/2021
LIMEIRA DO OESTE;3;MG;14/03/2021
LONTRA;1;MG;14/03/2021
LUISBURGO;1;MG;14/03/2021
LUMINARIAS;2;MG;14/03/2021
LUZ;4;MG;14/03/2021
MACHADO;17;MG;14/03/2021
MADRE DE DEUS DE MINAS;1;MG;14/03/2021
